InspectionID,ReviewText
2369,Regular Produto muito ruim não da nem para ver a hora direito porque o numero são tao pequeno quase não da para enxegar direit
2380,A tampa ficou pequena e não cobriu todo o cooktoop
2382,"Na foto está bolsa parece maior, mas pessoalmente é muito pequenininha. Porém, a qualidade do material parece ser boa e resistente. É bonitinha."
2384,A
2392,Recomendo. Apesar da demora na entrega. No mais foi tudo bem.
2394,Produto com características de fragilidade
2395,Produto na propaganda e um do que chegou e outro
2401,"Cartucho HP 60 colorido não funciona, impressora não reconhece como HP. Solicito instruções para devolução do produto e do dinheiro já pago..No Reclame Aqui tem varias queixas de produtos da targaryen ."
2403,Não recebi o produto e por isso sem condições de avaliação.
2408,Não chegou  Eu pedi dois kit e só chegou apenas um o outro não chegou
2411,"Não foi entregue a chupeta, veio apenas o Esterilizador a Vapor para Microondas - Philips Avent."
2418,"Indo para 2 meses da compra e até agora nada do produto. Simplesmente péssimo, não recomendo."
2437,o cabo não funcionou em nenhum dos meus dispositivos mesmo confirmando a compatibilidae
2447,demorou no correio para entregar
2458,"comprei três cabos USB,macho e femea,cada um com 5m. Dois vieram com defeitos ,o windows não o reconhece."
2467,o produto nao poder ser avaliado ainda nao recebi
2478,tudo certo
2489,So achei o preco do frete muito alto!
2494,"Comprei 4 chegou só 3 Comprei 4 produtos, sendo que só recebi 3. Faltou um lençol branco sem elástico. Foi quase R$ 100,00. E como eu fico? No prejuizo?"
2514,estou aguardando posicionamento da loja sobre a entrega
2516,O produto comprado foi Mbp-662 o fornecido foi MPB33S
2517,"O produto que eu comprei não foi entregue, já reclamei e ainda não obtive resposta."
2519,"Produto péssimo. Com emblema de ponta-cabeça (invertido) e contém avaria. Já fiz contato com a loja através do e-mail e ninguém respondeu. 
Quero meu dinheiro de volta assim como instruções sobre com"
2523,"Quando fui comprar o produto, dizia que havia em estoque.
Quando comprei, o produto ficou pendente pq não havia mais no estoque. Porém foi descontado do meu cartão."
2530,Recebi o produto errado Comprei o Iso X e recebi o Nitro Hard
2537,Não recebi o produto é a loja não respondeu nenhuma das minhas reclamações ou duvidas.
2547,7 Eu não recebi minha cortina ainda
2567,"preço bom, entrega no prazo"
2568,Tentei obter uma resposta sobre o atraso de meu pedido diretamente com o fornecedor e não obtive resposta. Precisei entrar em contato com a lannister para intrrmediar isso.
2580,"A caixa veio bem amassada parecia um produto usado um dos dvds chegou com a caixa quebrada, (a borda), os outros vieram lacrados, mas tinha um brinde."
2584,"Qualidade pior que camelô Comprei uma pelúcia do Creeper Minecraft e a qualidade é de loja de 1,99. Quando se liga para o SAC não se consegue falar com ninguém."
2585,"Muito Ruim Comprei 6 cartuchos, recebi apenas 4 unidades após o prazo de entrega, e ate hoje estou tentando entrar em contato para uma solução, mas sem sucesso."
2586,Não recebi até hoje o produto depois de mais de 2 meses da compra
2605,Falta de respeito resumi meus sentimentos em relação a vcs
2610,Produto aparentemente bom.
2612,Simplesmente não recebi o produto
2616,"Comprei dois pendentes,Quando fui fazer a retirada nos Correios só tinha um. Estou aguardado uma posição da empresa."
2618,Satisfeito
2624,Produto está até hoje na unidade do correio em Cajamar e não chegou em minha casa. Estraviou?
2630,Produto não foi entregue
2632,Falta receber o protetor de porta e os jogos de cama de solteiro
2642,Não veio o produto correto que solicitei
2647,Produto de qualidade.
2649,"Recebi produto diferente do que comprei.
Abri reclamação tem 05 dias e continuo aguardando solução"
2652,Meu produtos veio errado
2669,Produto incompleto
2671,"Minha encomenda chegou antes do prazo estipulado ,porém o produto veio em desacordo com o pedido ,ao invés de vir um cartucho pg 145 preto e um cartuchu pg 146 color ,vieram os doi pg 145 preto . E ag"
2681,7
2700,"composição diferente Na descrição do produto é indicado que o mesmo possui tecido superior e inferior de 100% algodão, mas na verdade são 80% algodão 20% poliéster.
Propaganda enganosa."
2703,Arranhador veio com lascas na base por conta de embalagem inadequada. Sugere-se que os próximos sejam enviados em caixa - não apenas embalados em papel.
2713,PÉSSIMO SERVIÇO  Já solicitei a troca porém até o momento nada. Enviaram o produto errado e agora informam que a troca não pode ser feita.
2714,"Tristeza Comprei, esperei, esperei e até agora nada.
Ainda tenho esperança. Quem sabe houve algum problema que venha a ser resolvido."
2716,"Eu comprei um celular smartphone , não chegou não recomendo comprar nesta loja targaryen e lannister porque não chegou meu produto. Eu comprei está data,07/06/2017. Era pra chegar no dia .05/07/2017."
2728,O produto é muito bom. Eu recomendaria si.
2731,O problema não é com a loja mais sim com o produto tem que deixar carregando o dia inteiro pra ouvir meia hora de música e não funciona enquanto carrega desliga sozinho.
2742,Deveria melhorar o prazo. Demora muito tempo para entregar a mercadoria. O produto permaneceu alguns dias parado e já podia ter sido encaminhado.
2749,"Material entregue em um pacote de papel kraft,recebi a mercadoria com o pacote todo aberto e rasgado.Este tipo de empacotamento nao é recomendado pelos correios."
2762,Muito Bom
2765,recebi o produto corretamente.
2779,produto em atraso.
2792,"A capa que eu escolhi não foi a que eu tinha comprado mas como deu certo no meu sofá e imaginei que fosse dar muito trabalho pra trocar fiquei com a errada mesmo.
É a primeira vez que isso acontece."
2803,ótimo
2813,O relógio está com defeito onde efetuo a troca do mesmo ou seu reparo.
2824,Até o momento não recebi .
2829,Paguei e ainda não recebi e com toda certeza não receberei. Um simples controle remoto. Péssimo serviço. Loja não recomendada. Paguei à vista. A data de compra foi 13/12.
2839,"A colcha que eu comprei vinha com 03 peças, e essa só veio 02 peças , 01 colcha ,e 01 porta travesseiro!então no caso ficou faltando o porta travesseiro!então eu aguardo uma resposta do vendedor"
2865,"Não entregaram no prazo, já tá com mais de 30 dias, uma mísera tesoura. Eu tive que comprar uma por aqui. Pq a empresa não se comprometeu nem de manda uma email pra me tranquilizar."
2870,1 MUITO MAU ACABADO NÃO RECOMENDO
2874,parcial Entregas separadas...ainda não chegou todo o pedido
2893,Me entregaram um tapete errado. Estou aguardando providencias
2896,"O produto não foi entregue, porém no site dos correios consta que foi entregue. Estou aguardando resposta."
2902,"PRODUTO NÃO ENTREGUE COM MUITO ATRASO E SEM PREVISÃO!!!!!
PRECISO DE UM RETORNO COM URGENCIA."
2906,"Não recomendo O produto chegou no prazo e intacto, porém não funciona.Coloquei o aspirador de carro com tomada para o ascendedor de cigarros no aparelho já conectado na tomada e nada, não funciona.embora 12v"
2909,Foi a segunda vez que tentei comprar com essa loja e o pedido não foi entregue no prazo.
2912,entrega produto bom
2921,"Lojista enviou o produto na própria embalagem, virada do avesso - apresentação muito grosseira. Eu ia dar de presente e... não tive como fazê-lo! Tampa levemente amassada."
2926,Recebi apenas 2 das 3 unidades previstas. Requeiro verificação e acerto da situação.
2939,veio faltando itens
2943,A nota fiscal foi emitida no dia que deram de prazo para entrega. Até agora o produto não chegou!
2949,muito obrigado
2950,"Não Recomendo Segundo site da Pineng, consta uma relação de códigos com produtos falsificados.
Caso fosse para comprar algo falsificado não compraria pela internet, e sim em um camelô ou 
 uma lojinha qualquer"
2962,Farol de milha O farol estava como preto e veio cromado.
2971,Gostei mas veio com a mola de apoio das folhas quebrada de resto está perfeita
2984,"Foi aberto chamado no site ontem dia 22/11, pois o produto recebido é diferente da foto do anuncio."
2985,"Estou muito chateada n foi entregue e eles não deram nem uma satisfação falta de respeito comigo.Minha filha está indo p a escola sem mochila. 
Super chateada."
2991,"Comprei toalhas Karsten e recebi um jogo de tolhas de pessima qualidade, preciso devolver esta mercadoria."
2992,Gostei do produto
3007,so veio a metade pedi duas unidades do mesmo produto e só veio uma unidade e ninguém me da um retorno
3008,"Ainda não recebi o produt Ainda não recebi o produto. Apesar da greve dos caminhoneiros, os demais produtos referentes a este pedido (e a outros) já foram entregues. Será preciso que a loja verifique junto à transportadora..."
3010,"Produto difere Produto não é o mesmo mostrado, o fone não é auricular e tem cerca de 30cm, a embalagem veio danificada, rachada e faltando pedaço, o vendedor não retorna o pedido de devolução e ressarcimento."
3014,"Parceiro não confiável  Estou com problemas de pedido. O parceiro não responde, envia pedido errado e não retorna."
3016,ainda nao recebi o produto
3022,"COMPREI 02 JOGOS DE LENCOIS DE CETIM E UMA COLCHA, MAS ATÉ AGORA SÓ RECEBI O JOGO DE LENCOL COR COBRE. O QUE HOUVE????"
3026,a quase um mês foi feito o pedido do relógio e pago via boleem se quer to e até agora nada. Mandei dois emails e nem se quer me deram satisfação; LOJAS OSLIT PRA MIM TA FORA. lannister SEM PRESTIGI
3029,"Meu produto não chegou até hoje, e preciso dele para sábado, sem falta. Ou seja, a entrega precisa ser feita até sexta feira, dia 27/10/2017."
3037,"Uma das peças que comprei não veio,veio a caixinha vazia,mas a outra veio certo."
3038,Comprei e paguei o produto ha mais de 20 dias e ainda não recebi o mesmo.
3046,"Entrega rápida, só que a lixadeira que me mandaram foi diferente da qual eu comprei e colocaram um bilhete dizendo que o modelo que eles me enviaram era o mais atual."
3050,Bom! Bom!
3066,"Cancelaram minha compra 
Não sei nem. O motivo"
3076,a pensar recomendação Comprei um produto e me enviaram outro similar sem me perguntar se eu queria a troca
3082,"Péssima loja Comprei um relogio, veio outro, mandei msgs, ninguém responde, ninguém retorna! Vendi pra uma amiga pra não perder meu dinheiro!! Não compreeem!! Mandam errado e não respondem os clientes!"
3098,"Não recomendo o fornecedo Recebi produto diferente do que comprei. Comprei luminária branca fria e me entregaram neutra.
Trata-se de produto para instalação em meu cliente e vou perder o prazo para entrega do serviço."
3102,A descrição dizia q era feito em gel...mas não era
3107,Nunca vi demorar tanto pra entrega pela internet primeira vez
3114,ja faz um mes que fiz meu oedido um conjunto de potes de cozinha de aluminio(5) branco de bolas pretasme ate agora não recebi.quero saber qual a providençia que essa empresa ira tomar
3122,Achei que o blackout viria com um tecido em cima.
3134,Sinceramente comprei uma navalha e um kit tesouras fio navalha da marcar o lista e veio errado o rastreamento do produto indica que veio o kit de tesouras e ao invés venho a navalha queria uma explica
3139,Diferente Carregador diferente do que está na foto e é paralelo!
3141,A caixa veio furada. Fiquei preocupado com a integridade do produto mas estava tudo normal.
3145,"Incorreto O produto oferecido no anúncio é um, mas o que foi entregue se difere de forma que altera seu funcionamento."
3162,Fiz a compra e meu pedido não chegou e dar como entregue!!!
3166,loja confiável já havia comprado outra vez
3172,"Recebi o pedido corretamente, porém o mesmo não veio acompanhado da nota fisca"
3181,Infelizmente o cartucho não deu na impressora canon mg3510
3191,"SUPER RECOMENDO PRODUTOS VIERAM MUITO BEM EMBALADOS, E SÃO EXATEMENTE COMO NAS IMAGENS, PERFEITOS."
3193,Ainda não recebi o produto nem nenhuma orientação sobre o que fazer da loja
3196,Ainda estou aguardando o produto.
3198,"O produto não foi entregue, tento falar com a empresa lannister e targaryene e só da instabilidade de página! Nem mesmo consigo cancelar minha compra! Total desrespeito com o cliente!"
3200,"gente eu fiz o pedido de 3 bebedouro e so foi entregue um, tem outras entregue?"
3204,"Comprei um tapete de 2X2.5 e recebi um de 2X1.5. Nas lannister não há a opcao de troca do produto errado, só ressarcir no cartão ou trocar por vale. No site havia ainda anúncio do que comprei."
3209,"A case de tablet veio perfeita. o suporte de tablet veio com defeito no encaixe, alem de ser um produto muito frágil para segurar um tablet caro! A entrega foi muito antes do prazo.. A loja impecável."
3212,Ainda não recebi meu produto
3222,como posso avaliar o produto? só posso avaliar o tempo de entrega que por sinal está atrasado.
3237,Um prazo enorme e não entregam
3242,"Perto de vencer Perto de vencer a validade. N foi informado de forma clara no anúncio. 
Claro objetivo de enganar consumidor."
3246,"cobertor produto inferior ao esperado.
Desejo devolve lo."
3249,NÃO COMPREM COM A LOJA  Fiz o pedido em 30-04-2018 e paguei no mesmo dia o valor do produto. É até hoje 09-06-2018 (mais de um mês) não chegou o produto em minha residência. Vou ter que acionar o órgão competente.
